X,y
-2.50919762305275,9.953057558575162
9.014286128198322,186.88084539310185
4.639878836228101,62.877576993469
1.973169683940732,20.75923498148685
-6.87962719115127,80.8186112446572
-6.880109593275947,83.43539087892069
-8.83832775663601,137.88670257028156
7.323522915498703,135.53444493030753
2.0223002348641756,17.895468627162693
4.161451555920909,42.81490810473588
-9.588310114083951,161.25454244110026
9.398197043239886,209.88524489266106
6.648852816008436,113.71894017188878
-5.753217786434477,46.55563355788706
-6.363500655857988,60.492496524594806
-6.331909802931324,70.45619836278613
-3.9151551408092455,22.713638361499115
0.49512863264475726,9.383194110526727
-1.3610996271576852,3.7634773892768294
-4.175417196039161,26.490746631320306
2.23705789444759,25.411448759443324
-7.210122786959163,83.76114920409115
-4.157107029295637,26.572360502856398
-2.672763134126166,7.957659696384141
-0.8786003156592805,0.7355949452137551
5.703519227860273,84.62496023138131
-6.006524356832806,59.247765486121644
0.28468876827223255,2.622418586060033
1.8482913772408498,22.65601678995591
-9.070991745600045,136.87977074959065
2.1508970380287664,18.771049029681343
-6.58951752625417,68.87627458748837
-8.69896814029441,136.4820784125998
8.977710745066666,193.1144865619288
9.312640661491187,210.54769686193475
6.167946962329221,91.16317848201534
-3.9077246165325867,24.15270083705804
-8.046557719872322,113.80266309697394
3.6846605302431374,42.61884798336981
-1.196950125207973,8.6019307041736
-7.5592353031044235,93.01992857558531
-0.09646179777459629,10.775961564463925
-9.312229577695632,160.9930413004281
8.186408041575643,160.77958456887734
-4.824400367999662,33.848964110507694
3.2504456870796403,42.1490537761367
-3.7657784782117805,28.962700387944288
0.40136042355621626,2.911961514096758
0.934205586865593,6.4471628321792664
-6.302910889489459,63.1357156489187
9.391692555291172,201.86060321692537
5.502656467222291,76.47316606177249
8.789978831283783,179.87668836892504
7.896547008552975,148.56156251671217
1.9579995762217024,17.368098972699933
8.437484700462335,172.86582390514155
-8.23014995896161,122.53278928117713
-6.080342751617096,54.70833749573986
-9.09545422178924,147.08982432834262
-3.4933933847347127,16.85747030568482
-2.2264542062103594,6.98751549781036
-4.573019364522082,35.480051583854674
6.574750183038589,104.56532038003618
-2.864933466128214,13.732935863218456
-4.381309806252385,30.080082859034746
0.8539216631649698,10.482385723180512
-7.181515500504747,87.04962648600474
6.043939615080795,107.46673168628283
-8.508987126404584,120.09006253416754
9.737738732010346,220.20534264681083
5.4448953859331475,76.51275505318777
-6.025686369316552,55.76334773898366
-9.889557657527952,166.75109271402306
6.309228569096682,108.48549863703934
4.137146876952343,57.745930433759355
4.580143360819747,56.84212502503427
5.425406933718914,74.98452372852614
-8.519106965318192,125.95012385904332
-2.8306854291145473,8.772388488454322
-7.682618809497406,102.16206620437201
7.262068517511871,132.27609896286626
2.4659625365511584,15.981109498014963
-3.3820395029470163,24.467789896797463
-8.728832994279527,139.1779402666848
-3.780353565686756,18.177142013718942
-3.496333559465059,16.02118824000812
4.5921235667612805,61.380895358717055
2.751149427104263,29.063378571760143
7.744254851526531,150.4724523287282
-0.5557014967610137,13.001526510553568
-7.608115081233966,96.0577487974273
4.264895744459899,49.181872432911746
5.215700972337949,67.15758004263526
1.2255439513899251,7.025897608037043
5.419343599091221,78.83096602292666
-0.12408807271218514,12.631320799031233
0.4546565876398816,3.1893384931074706
-1.4491796328290079,4.971644076120305
-9.491617465118097,155.62463733255169
-7.842171460133911,109.41475840711637
-9.371416286265315,164.16729969152976
2.7282082252756084,24.41652105214819
-3.712880378473466,17.98512306169503
0.1714138232940563,9.7938112528601
8.151329478521859,164.75179041853602
-5.014155417022501,48.474579469724844
-1.7923415392874062,7.967592695677898
5.1110227708609735,69.78171538716639
-5.424036690167551,49.52151211552642
-8.46040180342414,127.319109843407
-4.204970941724639,30.8510593223101
-6.775574254919912,78.02646035864379
8.59395304685146,182.82729053147517
6.162407591288339,104.28423536842968
2.6680751302084698,33.15227014668693
7.429211803754356,139.91756089929737
6.073441537982291,95.15811844293998
-6.268598822279284,64.51843435469122
7.851179969799556,156.86813857830398
0.786844838313014,3.514105759162528
6.148803103281249,99.90533506005049
7.921825998469863,151.30943823383888
-3.6399305005627225,19.7221207108395
-7.798961509446465,108.64297603635205
-5.441296749161166,47.847025717479774
-1.4578442274748742,4.109269641519747
6.360295318449861,97.18831832624042
7.214611665126867,133.47634578268602
-9.860957389376185,172.12151000776242
0.21494605155131552,15.553515381336249
-1.6517799370244202,2.96252293487453
-5.557843790585395,50.20147546766077
-7.6026926533263435,98.04071162045946
-3.247696571927441,23.239242729653554
8.858194078250385,187.03330922871677
-3.5359413595848954,19.79304614694317
0.3758124348673224,8.449389825586474
4.060379177903556,50.087541286197975
-2.7274079524141204,8.463116347788567
9.435641654419214,211.34004178897112
9.248945898842223,208.20099692524627
-4.964354083492717,33.26398418504817
-0.0550298821522901,4.5058153001368995
-3.982433803664607,20.271652515451414
-4.303190112450648,34.1005530950583
-9.262261052909345,140.17624194183574
2.191286679597937,17.382725426802573
0.0535804645772302,6.052542501422919
-8.970424975000213,145.85339368538624
-4.427070715267771,29.587946784794735
8.165317719333075,159.0647824398426
-5.208762186660552,52.04190582159092
-7.102102558175538,76.33334431707921
-0.21094479444873926,-7.537868753836585
9.713009082212015,224.02419035916887
-5.158894569769991,39.24143153293158
3.442710948117572,32.92648610327633
5.232392306574351,77.99481765601674
-5.247249120152007,44.54450286627198
4.5643269722371915,56.53874918201179
-2.644337345614936,3.650505964628411
2.646116611871589,30.30450272426105
2.6705942152178945,29.526935460157553
0.71549368149517,6.6744641421076185
-8.194204598911835,122.94054920115856
6.70604991178476,108.70993674242028
-3.5843987005652833,11.315006132908639
-6.269629792002915,60.34808573212606
-9.184497168904722,144.92855490274601
